,gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier
124,DAL2440.ATL.JFK.230228.1815.0111.TFM,KATL,KJFK,2023-03-01 20:17:00,2023-03-01 20:25:00,DAL
125,DAL2550.IAD.ATL.230228.1100.0117.TFM,KIAD,KATL,2023-03-01 13:10:00,2023-03-01 12:58:00,DAL
126,DAL875.LGA.ATL.230301.0105.0050.TFM,KLGA,KATL,2023-03-02 03:41:00,2023-03-02 03:50:00,DAL
127,DAL2266.EWR.ATL.230228.1100.0107.TFM,KEWR,KATL,2023-03-01 13:28:00,2023-03-01 13:29:00,DAL
128,DAL380.DCA.LAX.230228.2220.0163.TFM,KDCA,KLAX,2023-03-02 04:45:00,2023-03-02 04:20:00,DAL
129,DAL735.LGA.DFW.230301.0030.0150.TFM,KLGA,KDFW,2023-03-02 04:42:00,2023-03-02 04:59:00,DAL
130,DAL966.ATL.LAX.230301.0125.0078.TFM,KATL,KLAX,2023-03-02 06:57:00,2023-03-02 06:25:00,DAL
131,DAL1078.JFK.BOS.230228.1110.0037.TFM,KJFK,KBOS,2023-03-01 12:31:00,2023-03-01 12:28:00,DAL
132,DAL839.ATL.DFW.230228.1215.0090.TFM,KATL,KDFW,2023-03-01 15:14:00,2023-03-01 14:46:00,DAL
133,DAL916.ATL.SFO.230228.1320.0026.TFM,KATL,KSFO,2023-03-01 18:36:00,2023-03-01 18:50:00,DAL
134,DAL2888.SFO.SEA.230228.1835.0081.TFM,KSFO,KSEA,2023-03-01 20:49:00,2023-03-01 20:50:00,DAL
135,DAL1574.BOS.LGA.230301.0315.0076.TFM,KBOS,KLGA,2023-03-02 04:12:00,2023-03-02 04:44:00,DAL
136,DAL591.LAX.ATL.230228.1500.0109.TFM,KLAX,KATL,2023-03-01 18:54:00,2023-03-01 19:10:00,DAL
137,DAL685.JFK.LAX.230228.1845.0164.TFM,KJFK,KLAX,2023-03-02 01:23:00,2023-03-02 01:10:00,DAL
138,DAL376.BOS.ATL.230228.1905.0052.TFM,KBOS,KATL,2023-03-01 22:37:00,2023-03-01 22:04:00,DAL
139,DAL563.DFW.LAX.230228.1200.0318.TFM,KDFW,KLAX,2023-03-01 15:26:00,2023-03-01 15:35:00,DAL
140,DAL629.ATL.BOS.230228.1930.0193.TFM,KATL,KBOS,2023-03-02 00:50:00,2023-03-01 21:59:00,DAL
141,DAL378.ATL.LGA.230228.1100.0154.TFM,KATL,KLGA,2023-03-01 13:25:00,2023-03-01 13:10:00,DAL
142,DAL719.JFK.SFO.230228.1510.0125.TFM,KJFK,KSFO,2023-03-01 21:27:00,2023-03-01 22:00:00,DAL
143,DAL2644.EWR.ATL.230228.1705.0051.TFM,KEWR,KATL,2023-03-01 19:12:00,2023-03-01 19:23:00,DAL
144,DAL2049.JFK.ATL.230228.1115.0080.TFM,KJFK,KATL,2023-03-01 14:16:00,2023-03-01 13:53:00,DAL
145,DAL718.DFW.BOS.230228.1930.0162.TFM,KDFW,KBOS,2023-03-01 22:39:00,2023-03-01 23:03:00,DAL
146,DAL695.BOS.ATL.230228.1050.0041.TFM,KBOS,KATL,2023-03-01 13:50:00,2023-03-01 14:02:00,DAL
147,DAL2029.JFK.BOS.230301.0255.0086.TFM,KJFK,KBOS,2023-03-02 04:17:00,2023-03-02 04:10:00,DAL
148,DAL488.LGA.ATL.230228.1205.0119.TFM,KLGA,KATL,2023-03-01 14:41:00,2023-03-01 14:49:00,DAL
149,DAL308.LAX.JFK.230228.1540.0033.TFM,KLAX,KJFK,2023-03-01 20:16:00,2023-03-01 20:59:00,DAL
150,DAL679.ATL.SEA.230301.1910.0124.TFM,KATL,KSEA,2023-03-03 00:45:00,2023-03-03 00:45:00,DAL
151,DAL2606.SFO.LAX.230301.0125.0098.TFM,KSFO,KLAX,2023-03-02 02:30:00,2023-03-02 02:58:00,DAL
152,DAL721.SFO.ATL.230228.2140.0148.TFM,KSFO,KATL,2023-03-02 02:03:00,2023-03-02 02:10:00,DAL
153,DAL2776.ATL.EWR.230301.0325.0036.TFM,KATL,KEWR,2023-03-02 05:26:00,2023-03-02 05:26:00,DAL
154,DAL2310.SFO.SEA.230228.1425.0044.TFM,KSFO,KSEA,2023-03-01 16:52:00,2023-03-01 16:47:00,DAL
155,DAL1274.BWI.ATL.230228.1930.0095.TFM,KBWI,KATL,2023-03-01 21:15:00,2023-03-01 21:28:00,DAL
156,DAL661.ATL.BOS.230301.0325.0079.TFM,KATL,KBOS,2023-03-02 05:59:00,2023-03-02 05:57:00,DAL
157,DAL425.BOS.LAX.230228.1225.0059.TFM,KBOS,KLAX,2023-03-01 19:34:00,2023-03-01 19:15:00,DAL
158,DAL983.DFW.ATL.230228.1300.0275.TFM,KDFW,KATL,2023-03-01 14:56:00,2023-03-01 15:09:00,DAL
159,DAL2294.ATL.BWI.230301.0325.0039.TFM,KATL,KBWI,2023-03-02 05:13:00,2023-03-02 05:10:00,DAL
160,DAL849.ATL.BOS.230228.1416.0010.TFM,KATL,KBOS,2023-03-01 16:42:00,2023-03-01 16:50:00,DAL
161,DAL761.SEA.ATL.230228.1525.0087.TFM,KSEA,KATL,2023-03-01 19:51:00,2023-03-01 20:06:00,DAL
162,DAL409.ATL.LGA.230228.2300.0237.TFM,KATL,KLGA,2023-03-02 01:12:00,2023-03-02 01:15:00,DAL
163,DAL386.SEA.JFK.230228.2345.0163.TFM,KSEA,KJFK,2023-03-02 04:53:00,2023-03-02 04:59:00,DAL
164,DAL596.DFW.ATL.230228.1140.0040.TFM,KDFW,KATL,2023-03-01 13:39:00,2023-03-01 13:46:00,DAL
165,DAL2820.ATL.IAD.230228.1510.0135.TFM,KATL,KIAD,2023-03-01 16:55:00,2023-03-01 16:57:00,DAL
166,DAL791.DFW.LGA.230228.2245.0169.TFM,KDFW,KLGA,2023-03-02 02:00:00,2023-03-02 02:04:00,DAL
167,DAL455.DCA.ATL.230228.2240.0151.TFM,KDCA,KATL,2023-03-02 00:28:00,2023-03-02 00:42:00,DAL
168,DAL1632.DFW.LGA.230228.1935.0101.TFM,KDFW,KLGA,2023-03-01 22:36:00,2023-03-01 22:56:00,DAL
169,DAL697.ATL.SEA.230228.1510.0142.TFM,KATL,KSEA,2023-03-01 20:40:00,2023-03-01 20:50:00,DAL
170,DAL2198.EWR.ATL.230228.1535.0075.TFM,KEWR,KATL,2023-03-01 17:38:00,2023-03-01 18:05:00,DAL
171,DAL921.ATL.DFW.230228.1755.0106.TFM,KATL,KDFW,2023-03-01 20:11:00,2023-03-01 20:17:00,DAL
172,DAL2327.BWI.ATL.230228.2135.0035.TFM,KBWI,KATL,2023-03-01 23:16:00,2023-03-01 23:30:00,DAL
173,DAL462.LGA.ATL.230228.1440.0102.TFM,KLGA,KATL,2023-03-01 17:06:00,2023-03-01 17:30:00,DAL
174,DAL2093.EWR.ATL.230228.1205.0065.TFM,KEWR,KATL,2023-03-01 14:45:00,2023-03-01 14:36:00,DAL
175,DAL972.DCA.ATL.230228.1200.0329.TFM,KDCA,KATL,2023-03-01 13:40:00,2023-03-01 14:05:00,DAL
176,DAL2639.ATL.EWR.230228.2150.0108.TFM,KATL,KEWR,2023-03-01 23:37:00,2023-03-01 23:59:00,DAL
177,DAL715.ATL.LAX.230228.0255.0035.TFM,KATL,KLAX,2023-03-01 08:10:00,2023-03-01 07:57:00,DAL
178,DAL540.BOS.ATL.230228.1315.0143.TFM,KBOS,KATL,2023-03-01 16:18:00,2023-03-01 16:23:00,DAL
179,DAL1358.SEA.LAX.230228.2000.0279.TFM,KSEA,KLAX,2023-03-01 22:15:00,2023-03-01 22:47:00,DAL
180,DAL334.BOS.ATL.230228.2020.0127.TFM,KBOS,KATL,2023-03-01 23:08:00,2023-03-01 23:24:00,DAL
181,DAL600.JFK.SFO.230228.2230.0227.TFM,KJFK,KSFO,2023-03-02 05:13:00,2023-03-02 05:20:00,DAL
182,DAL348.LGA.ATL.230228.1540.0044.TFM,KLGA,KATL,2023-03-01 18:10:00,2023-03-01 18:27:00,DAL
183,DAL451.BOS.DFW.230228.1130.0105.TFM,KBOS,KDFW,2023-03-01 16:15:00,2023-03-01 16:16:00,DAL
184,DAL665.DCA.ATL.230301.0000.0164.TFM,KDCA,KATL,2023-03-02 01:56:00,2023-03-02 02:00:00,DAL
185,DAL719.SFO.JFK.230228.2315.0106.TFM,KSFO,KJFK,2023-03-02 04:10:00,2023-03-02 04:33:00,DAL
186,DAL536.JFK.LAX.230228.1700.0208.TFM,KJFK,KLAX,2023-03-01 23:55:00,2023-03-01 23:23:00,DAL
187,DAL385.BOS.ATL.230228.2215.0108.TFM,KBOS,KATL,2023-03-02 01:22:00,2023-03-02 01:22:00,DAL
188,DAL410.DCA.ATL.230228.1300.0091.TFM,KDCA,KATL,2023-03-01 15:02:00,2023-03-01 15:02:00,DAL
189,DAL2703.SEA.SFO.230228.2145.0156.TFM,KSEA,KSFO,2023-03-01 23:28:00,2023-03-01 23:52:00,DAL
190,DAL823.ATL.SFO.230228.1850.0132.TFM,KATL,KSFO,2023-03-02 00:06:00,2023-03-02 00:12:00,DAL
191,DAL929.ATL.LGA.230301.0005.0126.TFM,KATL,KLGA,2023-03-02 02:20:00,2023-03-02 02:12:00,DAL
192,DAL865.BOS.LGA.230228.2200.0259.TFM,KBOS,KLGA,2023-03-02 00:35:00,2023-03-01 23:34:00,DAL
193,DAL2178.ATL.EWR.230228.1550.0074.TFM,KATL,KEWR,2023-03-01 18:00:00,2023-03-01 17:57:00,DAL
194,DAL2581.LAX.SFO.230228.1630.0133.TFM,KLAX,KSFO,2023-03-01 17:52:00,2023-03-01 18:02:00,DAL
195,DAL333.DFW.LGA.230301.0140.0095.TFM,KDFW,KLGA,2023-03-02 04:38:00,2023-03-02 04:59:00,DAL
196,DAL392.ATL.DCA.230228.1215.0143.TFM,KATL,KDCA,2023-03-01 13:58:00,2023-03-01 14:00:00,DAL
197,DAL414.ATL.DFW.230228.1425.0040.TFM,KATL,KDFW,2023-03-01 16:34:00,2023-03-01 16:52:00,DAL
198,DAL664.SFO.JFK.230228.2000.0275.TFM,KSFO,KJFK,2023-03-02 00:59:00,2023-03-02 01:33:00,DAL
199,DAL490.LGA.ATL.230228.2345.0143.TFM,KLGA,KATL,2023-03-02 02:13:00,2023-03-02 02:34:00,DAL
200,DAL665.ATL.DCA.230228.2110.0123.TFM,KATL,KDCA,2023-03-01 23:03:00,2023-03-01 22:48:00,DAL
201,DAL380.LAX.DCA.230228.1620.0070.TFM,KLAX,KDCA,2023-03-01 20:42:00,2023-03-01 21:10:00,DAL
202,DAL769.ATL.SEA.230228.2240.0134.TFM,KATL,KSEA,2023-03-02 04:12:00,2023-03-02 04:10:00,DAL
203,DAL2054.SFO.LAX.230301.0350.0054.TFM,KSFO,KLAX,2023-03-02 04:50:00,2023-03-02 05:15:00,DAL
204,DAL803.LAX.ATL.230301.0115.0076.TFM,KLAX,KATL,2023-03-02 05:34:00,2023-03-02 05:19:00,DAL
205,DAL427.SEA.BOS.230228.1510.0152.TFM,KSEA,KBOS,2023-03-01 20:13:00,2023-03-01 20:20:00,DAL
206,DAL445.ATL.LAX.230228.2135.0031.TFM,KATL,KLAX,2023-03-02 02:57:00,2023-03-02 02:39:00,DAL
207,DAL687.DCA.ATL.230301.0200.0041.TFM,KDCA,KATL,2023-03-02 03:37:00,2023-03-02 04:00:00,DAL
208,DAL2590.BWI.ATL.230228.1530.0134.TFM,KBWI,KATL,2023-03-01 17:12:00,2023-03-01 17:19:00,DAL
209,DAL31.ATL.DFW.230301.0315.0096.TFM,KATL,KDFW,2023-03-02 06:01:00,2023-03-02 05:36:00,DAL
210,DAL1433.LGA.BOS.230301.0300.0094.TFM,KLGA,KBOS,2023-03-02 04:22:00,2023-03-02 04:07:00,DAL
211,DAL793.ATL.LGA.230228.1315.0112.TFM,KATL,KLGA,2023-03-01 15:08:00,2023-03-01 15:25:00,DAL
212,DAL520.JFK.LAX.230228.1200.0319.TFM,KJFK,KLAX,2023-03-01 18:48:00,2023-03-01 18:25:00,DAL
213,DAL569.LAX.BOS.230228.1545.0029.TFM,KLAX,KBOS,2023-03-01 20:31:00,2023-03-01 21:09:00,DAL
214,DAL2226.EWR.ATL.230228.2335.0075.TFM,KEWR,KATL,2023-03-02 01:42:00,2023-03-02 02:09:00,DAL
215,DAL1569.SEA.LAX.230301.0135.0026.TFM,KSEA,KLAX,2023-03-02 03:51:00,2023-03-02 04:10:00,DAL
216,DAL2332.IAD.ATL.230228.1500.0122.TFM,KIAD,KATL,2023-03-01 16:48:00,2023-03-01 16:47:00,DAL
217,DAL541.ATL.LGA.230228.2120.0105.TFM,KATL,KLGA,2023-03-01 23:23:00,2023-03-01 23:29:00,DAL
218,DAL2272.SFO.LAX.230228.2200.0188.TFM,KSFO,KLAX,2023-03-02 00:16:00,2023-03-01 23:29:00,DAL
219,DAL345.BOS.SEA.230228.1205.0118.TFM,KBOS,KSEA,2023-03-01 18:21:00,2023-03-01 18:45:00,DAL
220,DAL575.LAX.JFK.230228.2145.0160.TFM,KLAX,KJFK,2023-03-02 02:39:00,2023-03-02 02:59:00,DAL
221,DAL973.BOS.ATL.230301.0045.0092.TFM,KBOS,KATL,2023-03-02 03:33:00,2023-03-02 03:52:00,DAL
222,DAL537.LAX.ATL.230228.2200.0248.TFM,KLAX,KATL,2023-03-02 02:06:00,2023-03-02 02:10:00,DAL
223,DAL1427.JFK.ATL.230228.1340.0066.TFM,KJFK,KATL,2023-03-01 16:24:00,2023-03-01 16:28:00,DAL
224,DAL2820.IAD.ATL.230228.1755.0107.TFM,KIAD,KATL,2023-03-01 19:35:00,2023-03-01 19:50:00,DAL
225,DAL839.DFW.ATL.230228.1600.0213.TFM,KDFW,KATL,2023-03-01 18:04:00,2023-03-01 17:59:00,DAL
226,DAL1714.LAX.SEA.230228.1800.0226.TFM,KLAX,KSEA,2023-03-01 21:09:00,2023-03-01 20:55:00,DAL
227,DAL746.DFW.LGA.230228.1610.0101.TFM,KDFW,KLGA,2023-03-01 19:28:00,2023-03-01 19:25:00,DAL
228,DAL562.LAX.JFK.230228.1945.0081.TFM,KLAX,KJFK,2023-03-02 01:35:00,2023-03-02 01:15:00,DAL
229,DAL519.ATL.DCA.230301.0325.0067.TFM,KATL,KDCA,2023-03-02 05:00:00,2023-03-02 04:59:00,DAL
230,DAL2902.ATL.IAD.230228.2120.0070.TFM,KATL,KIAD,2023-03-01 22:55:00,2023-03-01 22:56:00,DAL
231,DAL1305.EWR.ATL.230228.2230.0163.TFM,KEWR,KATL,2023-03-02 00:47:00,2023-03-02 01:00:00,DAL
232,DAL1386.BOS.JFK.230301.0155.0038.TFM,KBOS,KJFK,2023-03-02 03:03:00,2023-03-02 03:22:00,DAL
233,DAL534.ATL.DCA.230228.2355.0131.TFM,KATL,KDCA,2023-03-02 01:30:00,2023-03-02 01:37:00,DAL
234,DAL503.BOS.ATL.230228.1515.0140.TFM,KBOS,KATL,2023-03-01 17:59:00,2023-03-01 18:16:00,DAL
235,DAL2272.LAX.SFO.230228.1910.0125.TFM,KLAX,KSFO,2023-03-01 22:09:00,2023-03-01 20:37:00,DAL
236,DAL2614.SFO.LAX.230228.1630.0128.TFM,KSFO,KLAX,2023-03-01 17:46:00,2023-03-01 18:00:00,DAL
237,DAL379.JFK.ATL.230228.2040.0156.TFM,KJFK,KATL,2023-03-01 23:37:00,2023-03-01 23:24:00,DAL
238,DAL343.ATL.DCA.230301.0205.0096.TFM,KATL,KDCA,2023-03-02 03:41:00,2023-03-02 03:44:00,DAL
239,DAL846.LGA.ATL.230228.2050.0139.TFM,KLGA,KATL,2023-03-01 23:22:00,2023-03-01 23:36:00,DAL
240,DAL1265.BWI.ATL.230228.1715.0105.TFM,KBWI,KATL,2023-03-02 01:17:00,2023-03-01 19:14:00,DAL
241,DAL353.LAX.JFK.230301.0040.0109.TFM,KLAX,KJFK,2023-03-02 06:03:00,2023-03-02 05:55:00,DAL
242,DAL690.SFO.ATL.230228.1416.0013.TFM,KSFO,KATL,2023-03-01 18:28:00,2023-03-01 18:48:00,DAL
243,DAL365.SFO.BOS.230228.2100.0203.TFM,KSFO,KBOS,2023-03-02 03:07:00,2023-03-02 02:31:00,DAL
244,DAL316.DCA.ATL.230228.1720.0028.TFM,KDCA,KATL,2023-03-01 19:15:00,2023-03-01 19:23:00,DAL
245,DAL1045.LAX.SEA.230228.1955.0096.TFM,KLAX,KSEA,2023-03-02 06:49:00,2023-03-01 22:45:00,DAL
246,DAL1088.LAX.SEA.230228.1500.0123.TFM,KLAX,KSEA,2023-03-01 18:18:00,2023-03-01 17:57:00,DAL
247,DAL1598.SEA.LAX.230228.1510.0063.TFM,KSEA,KLAX,2023-03-01 17:35:00,2023-03-01 17:51:00,DAL
248,DAL721.ATL.SFO.230228.1500.0074.TFM,KATL,KSFO,2023-03-01 20:13:00,2023-03-01 20:30:00,DAL
249,DAL458.ATL.LGA.230228.1515.0132.TFM,KATL,KLGA,2023-03-01 17:16:00,2023-03-01 17:29:00,DAL
250,DAL559.LAX.ATL.230228.1345.0045.TFM,KLAX,KATL,2023-03-01 17:38:00,2023-03-01 17:57:00,DAL
251,DAL2178.EWR.ATL.230228.1900.0187.TFM,KEWR,KATL,2023-03-01 21:16:00,2023-03-01 21:30:00,DAL
252,DAL1535.DFW.JFK.230228.1715.0091.TFM,KDFW,KJFK,2023-03-01 22:27:00,2023-03-01 20:40:00,DAL
253,DAL738.LAX.DFW.230228.1640.0048.TFM,KLAX,KDFW,2023-03-01 19:37:00,2023-03-01 19:42:00,DAL
254,DAL2346.IAD.ATL.230228.2135.0034.TFM,KIAD,KATL,2023-03-01 23:13:00,2023-03-01 23:29:00,DAL
255,DAL1265.ATL.BWI.230228.1420.0044.TFM,KATL,KBWI,2023-03-01 22:36:00,2023-03-01 16:05:00,DAL
256,DAL550.LGA.DFW.230228.1325.0088.TFM,KLGA,KDFW,2023-03-01 18:27:00,2023-03-01 17:58:00,DAL
257,DAL360.ATL.BOS.230301.0025.0091.TFM,KATL,KBOS,2023-03-02 02:54:00,2023-03-02 02:58:00,DAL
258,DAL319.SFO.JFK.230228.1400.0320.TFM,KSFO,KJFK,2023-03-01 19:58:00,2023-03-01 19:30:00,DAL
259,DAL1507.LAX.SEA.230228.2130.0208.TFM,KLAX,KSEA,2023-03-02 00:56:00,2023-03-02 00:22:00,DAL
260,DAL876.ATL.LGA.230228.1615.0110.TFM,KATL,KLGA,2023-03-01 18:24:00,2023-03-01 18:25:00,DAL
261,DAL1632.DFW.LGA.230301.1935.0105.TFM,KDFW,KLGA,2023-03-02 22:40:00,2023-03-02 22:56:00,DAL
262,DAL2198.ATL.EWR.230301.1225.0062.TFM,KATL,KEWR,2023-03-02 14:22:00,2023-03-02 14:31:00,DAL
263,DAL446.ATL.LGA.230301.1840.0129.TFM,KATL,KLGA,2023-03-02 21:19:00,2023-03-02 20:47:00,DAL
264,DAL629.ATL.BOS.230301.1930.0215.TFM,KATL,KBOS,2023-03-02 21:46:00,2023-03-02 21:59:00,DAL
265,DAL664.SFO.JFK.230301.2010.0133.TFM,KSFO,KJFK,2023-03-03 01:38:00,2023-03-03 01:37:00,DAL
266,DAL846.LGA.ATL.230301.2050.0156.TFM,KLGA,KATL,2023-03-02 23:49:00,2023-03-02 23:36:00,DAL
267,DAL769.ATL.SEA.230301.2240.0113.TFM,KATL,KSEA,2023-03-03 04:10:00,2023-03-03 04:10:00,DAL
268,DAL1305.EWR.ATL.230301.2230.0216.TFM,KEWR,KATL,2023-03-03 01:23:00,2023-03-03 01:00:00,DAL
269,DAL964.LAX.ATL.230301.1600.0162.TFM,KLAX,KATL,2023-03-02 20:02:00,2023-03-02 19:59:00,DAL
270,DAL685.JFK.LAX.230301.1845.0097.TFM,KJFK,KLAX,2023-03-03 01:02:00,2023-03-03 01:10:00,DAL
271,DAL538.LAX.JFK.230301.1400.0346.TFM,KLAX,KJFK,2023-03-02 18:56:00,2023-03-02 19:20:00,DAL
272,DAL427.SEA.BOS.230301.1510.0096.TFM,KSEA,KBOS,2023-03-02 20:03:00,2023-03-02 20:20:00,DAL
273,DAL674.ATL.BOS.230301.2100.0165.TFM,KATL,KBOS,2023-03-02 23:23:00,2023-03-02 23:35:00,DAL
274,DAL955.SFO.ATL.230301.0555.0024.TFM,KSFO,KATL,2023-03-02 10:27:00,2023-03-02 10:27:00,DAL
275,DAL2590.ATL.BWI.230301.1225.0059.TFM,KATL,KBWI,2023-03-02 13:55:00,2023-03-02 14:16:00,DAL
276,DAL426.SEA.JFK.230301.0645.0042.TFM,KSEA,KJFK,2023-03-02 12:20:00,2023-03-02 12:00:00,DAL
277,DAL458.ATL.LGA.230301.1515.0136.TFM,KATL,KLGA,2023-03-02 17:40:00,2023-03-02 17:29:00,DAL
278,DAL330.DFW.JFK.230301.1410.0099.TFM,KDFW,KJFK,2023-03-02 17:09:00,2023-03-02 17:31:00,DAL
279,DAL816.ATL.DFW.230301.2000.0158.TFM,KATL,KDFW,2023-03-02 22:29:00,2023-03-02 22:25:00,DAL
280,DAL738.LAX.DFW.230301.1640.0140.TFM,KLAX,KDFW,2023-03-02 19:50:00,2023-03-02 19:42:00,DAL
281,DAL655.SEA.ATL.230301.1400.0341.TFM,KSEA,KATL,2023-03-02 18:24:00,2023-03-02 18:38:00,DAL
282,DAL392.ATL.DCA.230301.1215.0137.TFM,KATL,KDCA,2023-03-02 14:30:00,2023-03-02 14:00:00,DAL
283,DAL374.LAX.JFK.230301.2250.0154.TFM,KLAX,KJFK,2023-03-03 03:50:00,2023-03-03 04:00:00,DAL
284,DAL414.DFW.ATL.230301.1805.0107.TFM,KDFW,KATL,2023-03-02 19:49:00,2023-03-02 20:06:00,DAL
285,DAL2614.SFO.LAX.230301.1630.0210.TFM,KSFO,KLAX,2023-03-02 17:43:00,2023-03-02 18:00:00,DAL
286,DAL425.BOS.LAX.230301.1225.0073.TFM,KBOS,KLAX,2023-03-02 19:05:00,2023-03-02 19:15:00,DAL
287,DAL2644.EWR.ATL.230301.1705.0152.TFM,KEWR,KATL,2023-03-02 19:18:00,2023-03-02 19:23:00,DAL
288,DAL967.DCA.ATL.230301.1405.0047.TFM,KDCA,KATL,2023-03-02 16:39:00,2023-03-02 16:09:00,DAL
289,DAL516.LAX.JFK.230301.0600.0035.TFM,KLAX,KJFK,2023-03-02 11:04:00,2023-03-02 11:14:00,DAL
290,DAL871.SFO.ATL.230301.1600.0144.TFM,KSFO,KATL,2023-03-02 20:37:00,2023-03-02 20:31:00,DAL
291,DAL323.JFK.SFO.230301.0240.0048.TFM,KJFK,KSFO,2023-03-02 09:26:00,2023-03-02 09:27:00,DAL
292,DAL2959.ATL.BWI.230301.2200.0150.TFM,KATL,KBWI,2023-03-02 23:39:00,2023-03-02 23:42:00,DAL
293,DAL2310.SFO.SEA.230301.1425.0051.TFM,KSFO,KSEA,2023-03-02 16:33:00,2023-03-02 16:47:00,DAL
294,DAL864.SEA.ATL.230301.0630.0038.TFM,KSEA,KATL,2023-03-02 11:05:00,2023-03-02 11:05:00,DAL
295,DAL759.ATL.DCA.230301.1715.0155.TFM,KATL,KDCA,2023-03-02 18:54:00,2023-03-02 18:56:00,DAL
296,DAL1265.BWI.ATL.230301.1715.0127.TFM,KBWI,KATL,2023-03-02 19:11:00,2023-03-02 19:14:00,DAL
297,DAL528.ATL.LGA.230301.1715.0159.TFM,KATL,KLGA,2023-03-02 19:48:00,2023-03-02 19:27:00,DAL
298,DAL650.JFK.LAX.230301.2045.0112.TFM,KJFK,KLAX,2023-03-03 04:09:00,2023-03-03 03:22:00,DAL
299,DAL348.LGA.ATL.230301.1540.0076.TFM,KLGA,KATL,2023-03-02 18:50:00,2023-03-02 18:27:00,DAL
300,DAL590.DCA.ATL.230301.1900.0208.TFM,KDCA,KATL,2023-03-02 20:40:00,2023-03-02 20:58:00,DAL
301,DAL873.LAX.ATL.230301.0555.0023.TFM,KLAX,KATL,2023-03-02 10:40:00,2023-03-02 10:00:00,DAL
302,DAL746.DFW.LGA.230301.1610.0121.TFM,KDFW,KLGA,2023-03-02 19:24:00,2023-03-02 19:25:00,DAL
303,DAL540.BOS.ATL.230301.1315.0108.TFM,KBOS,KATL,2023-03-02 16:41:00,2023-03-02 16:23:00,DAL
304,DAL607.BOS.LAX.230301.2005.0082.TFM,KBOS,KLAX,2023-03-03 02:39:00,2023-03-03 02:45:00,DAL
305,DAL2427.BWI.ATL.230301.1100.0102.TFM,KBWI,KATL,2023-03-02 12:54:00,2023-03-02 13:06:00,DAL
306,DAL715.ATL.LAX.230301.0255.0073.TFM,KATL,KLAX,2023-03-02 08:02:00,2023-03-02 07:57:00,DAL
307,DAL697.ATL.SEA.230301.1510.0083.TFM,KATL,KSEA,2023-03-02 21:01:00,2023-03-02 20:50:00,DAL
308,DAL2266.EWR.ATL.230301.1100.0107.TFM,KEWR,KATL,2023-03-02 13:11:00,2023-03-02 13:29:00,DAL
309,DAL1358.SEA.LAX.230301.2000.0292.TFM,KSEA,KLAX,2023-03-02 22:31:00,2023-03-02 22:47:00,DAL
310,DAL791.LGA.DFW.230301.1720.0085.TFM,KLGA,KDFW,2023-03-02 21:27:00,2023-03-02 21:49:00,DAL
311,DAL2814.BOS.LGA.230301.1100.0080.TFM,KBOS,KLGA,2023-03-02 12:07:00,2023-03-02 12:29:00,DAL
312,DAL806.BOS.ATL.230301.1615.0134.TFM,KBOS,KATL,2023-03-02 19:21:00,2023-03-02 19:10:00,DAL
313,DAL921.ATL.DFW.230301.1755.0093.TFM,KATL,KDFW,2023-03-02 20:12:00,2023-03-02 20:17:00,DAL
314,DAL1305.ATL.EWR.230301.1925.0096.TFM,KATL,KEWR,2023-03-02 21:36:00,2023-03-02 21:27:00,DAL
315,DAL2703.SEA.SFO.230301.2145.0083.TFM,KSEA,KSFO,2023-03-02 23:47:00,2023-03-02 23:52:00,DAL
316,DAL656.ATL.SFO.230301.0250.0098.TFM,KATL,KSFO,2023-03-02 08:03:00,2023-03-02 08:12:00,DAL
317,DAL2473.ATL.JFK.230301.2135.0145.TFM,KATL,KJFK,2023-03-03 00:51:00,2023-03-02 23:50:00,DAL
318,DAL376.BOS.ATL.230301.1905.0039.TFM,KBOS,KATL,2023-03-02 22:00:00,2023-03-02 22:04:00,DAL
319,DAL664.JFK.SFO.230301.1200.0156.TFM,KJFK,KSFO,2023-03-02 18:05:00,2023-03-02 18:51:00,DAL
320,DAL603.JFK.DFW.230301.1200.0139.TFM,KJFK,KDFW,2023-03-02 16:45:00,2023-03-02 16:19:00,DAL
321,DAL363.BOS.ATL.230301.1720.0093.TFM,KBOS,KATL,2023-03-02 20:33:00,2023-03-02 20:19:00,DAL
322,DAL455.ATL.DCA.230301.1955.0129.TFM,KATL,KDCA,2023-03-02 21:31:00,2023-03-02 21:36:00,DAL
323,DAL482.JFK.LAX.230301.1345.0108.TFM,KJFK,KLAX,2023-03-02 20:32:00,2023-03-02 20:20:00,DAL
324,DAL916.ATL.SFO.230301.1320.0061.TFM,KATL,KSFO,2023-03-02 18:38:00,2023-03-02 18:50:00,DAL
325,DAL675.LAX.BOS.230301.0530.0036.TFM,KLAX,KBOS,2023-03-02 11:04:00,2023-03-02 10:55:00,DAL
326,DAL898.ATL.LAX.230301.1330.0223.TFM,KATL,KLAX,2023-03-02 18:38:00,2023-03-02 18:39:00,DAL
327,DAL513.DCA.ATL.230301.1100.0083.TFM,KDCA,KATL,2023-03-02 12:45:00,2023-03-02 13:02:00,DAL
328,DAL541.ATL.LGA.230301.2120.0143.TFM,KATL,KLGA,2023-03-02 23:20:00,2023-03-02 23:29:00,DAL
