gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
UAL247.LAX.EWR.230221.2330.0077.TFM,KLAX,KEWR,2023-02-23 04:02:00,2023-02-23 04:39:00,UAL,2023-02-22 23:02:00,2023-02-22 23:39:00,5.0,7.0,0.0,2023-02-23,04:02:00,2023-02-22,23:02:00,0.0
UAL1470.BOS.IAD.230222.1920.0046.TFM,KBOS,KIAD,2023-02-23 21:11:00,2023-02-23 21:02:00,UAL,2023-02-23 16:11:00,2023-02-23 16:02:00,6.0,1.0,0.0,2023-02-23,21:11:00,2023-02-23,16:11:00,
UAL1117.LAX.EWR.230222.1630.0237.TFM,KLAX,KEWR,2023-02-23 21:24:00,2023-02-23 21:30:00,UAL,2023-02-23 16:24:00,2023-02-23 16:30:00,5.0,7.0,0.0,2023-02-23,21:24:00,2023-02-23,16:24:00,
UAL2371.DFW.SFO.230222.1305.0053.TFM,KDFW,KSFO,2023-02-23 16:47:00,2023-02-23 17:15:00,UAL,2023-02-23 11:47:00,2023-02-23 12:15:00,9.0,4.0,0.0,2023-02-23,16:47:00,2023-02-23,11:47:00,
UAL2403.EWR.LAX.230222.1930.0152.TFM,KEWR,KLAX,2023-02-24 02:37:00,2023-02-24 01:32:00,UAL,2023-02-23 21:37:00,2023-02-23 20:32:00,7.0,5.0,65.0,2023-02-24,02:37:00,2023-02-23,21:37:00,
UAL2150.DFW.IAD.230222.2340.0040.TFM,KDFW,KIAD,2023-02-24 02:04:00,2023-02-24 02:20:00,UAL,2023-02-23 21:04:00,2023-02-23 21:20:00,6.0,4.0,0.0,2023-02-24,02:04:00,2023-02-23,21:04:00,
UAL2424.LAX.BOS.230222.0705.0013.TFM,KLAX,KBOS,2023-02-23 12:02:00,2023-02-23 12:27:00,UAL,2023-02-23 07:02:00,2023-02-23 07:27:00,1.0,7.0,0.0,2023-02-23,12:02:00,2023-02-23,07:02:00,
UAL560.DFW.EWR.230222.2020.0025.TFM,KDFW,KEWR,2023-02-24 00:00:00,2023-02-23 23:40:00,UAL,2023-02-23 19:00:00,2023-02-23 18:40:00,5.0,4.0,20.0,2023-02-24,00:00:00,2023-02-23,19:00:00,
UAL2657.IAD.EWR.230222.1320.0016.TFM,KIAD,KEWR,2023-02-23 14:15:00,2023-02-23 14:22:00,UAL,2023-02-23 09:15:00,2023-02-23 09:22:00,5.0,6.0,0.0,2023-02-23,14:15:00,2023-02-23,09:15:00,
UAL1230.IAD.SFO.230222.1900.0180.TFM,KIAD,KSFO,2023-02-24 04:38:00,2023-02-24 01:05:00,UAL,2023-02-23 23:38:00,2023-02-23 20:05:00,9.0,6.0,213.0,2023-02-24,04:38:00,2023-02-23,23:38:00,
UAL2413.EWR.DFW.230222.1645.0100.TFM,KEWR,KDFW,2023-02-23 20:41:00,2023-02-23 20:50:00,UAL,2023-02-23 15:41:00,2023-02-23 15:50:00,4.0,5.0,0.0,2023-02-23,20:41:00,2023-02-23,15:41:00,
UAL1003.DFW.EWR.230222.1445.0151.TFM,KDFW,KEWR,2023-02-23 17:29:00,2023-02-23 18:00:00,UAL,2023-02-23 12:29:00,2023-02-23 13:00:00,5.0,4.0,0.0,2023-02-23,17:29:00,2023-02-23,12:29:00,
UAL2170.EWR.DFW.230222.1145.0085.TFM,KEWR,KDFW,2023-02-23 15:41:00,2023-02-23 15:48:00,UAL,2023-02-23 10:41:00,2023-02-23 10:48:00,4.0,5.0,0.0,2023-02-23,15:41:00,2023-02-23,10:41:00,
UAL320.ATL.IAD.230222.1430.0068.TFM,KATL,KIAD,2023-02-23 16:03:00,2023-02-23 16:15:00,UAL,2023-02-23 11:03:00,2023-02-23 11:15:00,6.0,0.0,0.0,2023-02-23,16:03:00,2023-02-23,11:03:00,
UAL2275.SEA.IAD.230222.2045.0199.TFM,KSEA,KIAD,2023-02-24 01:10:00,2023-02-24 01:42:00,UAL,2023-02-23 20:10:00,2023-02-23 20:42:00,6.0,8.0,0.0,2023-02-24,01:10:00,2023-02-23,20:10:00,
UAL1891.EWR.BOS.230222.2220.0160.TFM,KEWR,KBOS,2023-02-23 23:55:00,2023-02-23 23:30:00,UAL,2023-02-23 18:55:00,2023-02-23 18:30:00,1.0,5.0,25.0,2023-02-23,23:55:00,2023-02-23,18:55:00,
UAL2652.SEA.SFO.230222.1725.0019.TFM,KSEA,KSFO,2023-02-23 19:26:00,2023-02-23 19:38:00,UAL,2023-02-23 14:26:00,2023-02-23 14:38:00,9.0,8.0,0.0,2023-02-23,19:26:00,2023-02-23,14:26:00,
UAL1312.EWR.SFO.230222.1315.0124.TFM,KEWR,KSFO,2023-02-23 19:47:00,2023-02-23 19:34:00,UAL,2023-02-23 14:47:00,2023-02-23 14:34:00,9.0,5.0,0.0,2023-02-23,19:47:00,2023-02-23,14:47:00,
UAL1780.SEA.SFO.230222.1330.0250.TFM,KSEA,KSFO,2023-02-23 15:26:00,2023-02-23 15:28:00,UAL,2023-02-23 10:26:00,2023-02-23 10:28:00,9.0,8.0,0.0,2023-02-23,15:26:00,2023-02-23,10:26:00,
UAL601.BOS.EWR.230222.1100.0026.TFM,KBOS,KEWR,2023-02-23 13:18:00,2023-02-23 12:29:00,UAL,2023-02-23 08:18:00,2023-02-23 07:29:00,5.0,1.0,49.0,2023-02-23,13:18:00,2023-02-23,08:18:00,
UAL299.BOS.SFO.230222.1320.0022.TFM,KBOS,KSFO,2023-02-23 21:15:00,2023-02-23 20:08:00,UAL,2023-02-23 16:15:00,2023-02-23 15:08:00,9.0,1.0,67.0,2023-02-23,21:15:00,2023-02-23,16:15:00,
UAL1986.SFO.SEA.230222.1710.0134.TFM,KSFO,KSEA,2023-02-23 19:35:00,2023-02-23 19:27:00,UAL,2023-02-23 14:35:00,2023-02-23 14:27:00,8.0,9.0,0.0,2023-02-23,19:35:00,2023-02-23,14:35:00,
UAL2652.SFO.BOS.230222.2120.0029.TFM,KSFO,KBOS,2023-02-24 03:46:00,2023-02-24 02:53:00,UAL,2023-02-23 22:46:00,2023-02-23 21:53:00,1.0,9.0,53.0,2023-02-24,03:46:00,2023-02-23,22:46:00,
UAL1442.SFO.EWR.230222.1630.0228.TFM,KSFO,KEWR,2023-02-23 21:57:00,2023-02-23 21:47:00,UAL,2023-02-23 16:57:00,2023-02-23 16:47:00,5.0,9.0,0.0,2023-02-23,21:57:00,2023-02-23,16:57:00,
UAL2085.LAX.EWR.230222.1430.0208.TFM,KLAX,KEWR,2023-02-23 19:02:00,2023-02-23 19:15:00,UAL,2023-02-23 14:02:00,2023-02-23 14:15:00,5.0,7.0,0.0,2023-02-23,19:02:00,2023-02-23,14:02:00,
UAL2642.IAD.ATL.230222.1315.0125.TFM,KIAD,KATL,2023-02-23 15:03:00,2023-02-23 15:04:00,UAL,2023-02-23 10:03:00,2023-02-23 10:04:00,0.0,6.0,0.0,2023-02-23,15:03:00,2023-02-23,10:03:00,
UAL2187.SFO.BOS.230222.1625.0098.TFM,KSFO,KBOS,2023-02-23 21:28:00,2023-02-23 22:00:00,UAL,2023-02-23 16:28:00,2023-02-23 17:00:00,1.0,9.0,0.0,2023-02-23,21:28:00,2023-02-23,16:28:00,
UAL1936.EWR.IAD.230222.1430.0216.TFM,KEWR,KIAD,2023-02-23 15:41:00,2023-02-23 15:46:00,UAL,2023-02-23 10:41:00,2023-02-23 10:46:00,6.0,5.0,0.0,2023-02-23,15:41:00,2023-02-23,10:41:00,
UAL1213.EWR.ATL.230222.1800.0153.TFM,KEWR,KATL,2023-02-23 20:47:00,2023-02-23 20:31:00,UAL,2023-02-23 15:47:00,2023-02-23 15:31:00,0.0,5.0,16.0,2023-02-23,20:47:00,2023-02-23,15:47:00,
